5301	寶得利
5302	太欣
5306	桂盟
5309	系統電
5310	天剛
5312	寶島科
5314	世紀
5315	光聯
5321	友銓
5324	士開
5328	華容
5340	建榮
5344	立衛
5345	天揚
5347	世界
5348	系通
5351	鈺創
5353	台林
5355	佳總
5356	協益
5364	力麗店
5371	中光電
5381	合正
5383	金利
5386	青雲
5392	應華
5398	慕康生醫
5403	中菲
5410	國眾
5425	台半
5426	振發
5432	達威
5438	東友
5439	高技
5443	均豪
5450	南良
5452	佶優
5455	昇益
5457	宣德
5460	同協
5464	霖宏
5465	富驊
5468	凱鈺
5474	聰泰
5475	德宏
5478	智冠
5481	新華
5483	中美晶
5487	通泰
5488	松普
5489	彩富
5490	同亨
5493	三聯
5498	凱崴
5508	永信建
5511	德昌
5512	力麒
5514	三豐
5516	雙喜
5520	力泰
5523	豐謙
5529	志嘉
5530	龍巖
5536	聖暉
5543	桓鼎-KY
5601	台聯櫃
5603	陸海
5604	中連貨
5609	中菲行
5701	劍湖山
5703	亞都
5704	老爺知
5820	日盛金
5864	致和證
5878	台名
5902	德記
5903	全家
5904	寶雅
5905	南仁湖
6015	宏遠證
6016	康和證
6020	大展證
6021	大慶證
6023	元大期
6026	福邦證
6101	寬魚國際
6103	合邦
6104	創惟
6109	亞元
6111	大宇資
6113	亞矽
6114	久威
6118	建達
6121	新普
6122	擎邦
6123	上奇
6124	業強
6125	廣運
6126	信音
6127	九豪
6129	普誠
6130	星寶國際
6134	萬旭
6138	茂達
6140	訊達
6143	振曜
6144	得利影
6146	耕興
6147	頎邦
6148	驊宏資
6150	撼訊
6151	晉倫
6154	順發
6156	松上
6158	禾昌
6160	欣技
6161	捷波
6163	華電網
6167	久正
6169	昱泉
6170	統振
6171	亞銳士
6173	信昌電
6174	安碁
6175	立敦
6179	亞通
6180	橘子
6182	合晶
6185	幃翔
6186	新潤
6187	萬潤
6188	廣明
6190	萬泰科
6194	育富
6195	詩肯
6198	凌泰
6199	天品
6203	海韻電
6204	艾華
6207	雷科
6208	日揚
6210	慶生
6212	理銘
6217	中探針
6218	豪勉
6219	富旺
6220	岳豐
6221	晉泰
6222	上揚
6223	旺矽
6227	茂綸
6228	全譜
6229	研通
6231	系微
6233	旺玖
6234	高僑
6236	康呈
6237	驊訊
6240	松崗
6241	易通展
6242	立康
6244	茂迪
6245	立端
6246	臺龍
6247	淇譽電
6248	沛波
6259	百徽
6261	久元
6263	普萊德
6264	富裔
6265	方土昶
6266	泰詠
6270	倍微
6274	台燿
6275	元山
6276	安鈦克
6279	胡連
6284	佳邦
6287	元隆
6290	良維
6291	沛亨
6292	迅德
6294	智基
6404	通訊-KY
6411	晶焱
6417	韋僑
6418	詠昇
6419	京晨科
6425	易發
6432	今展科
6435	大中
6441	廣錠
6446	藥華藥
6457	紘康
6461	益得
6462	神盾
6465	威潤
6469	大樹
6470	宇智
6472	保瑞
6482	弘煜科
6485	點序
6486	互動
6488	環球晶
6492	生華科
6494	九齊
6496	科懋
6499	益安
6506	雙邦
6508	惠光
6509	聚和
6510	精測
6512	啟發電
6514	芮特-KY
6516	勤崴國際
6523	達爾膚
6527	明達醫
6530	創威
6532	瑞耘
6535	順藥
6538	倉和
6542	隆中
6547	高端疫苗
6548	長科*
6556	勝品
6560	欣普羅
6561	是方
6568	宏觀
6569	醫揚
6570	維田
6574	霈方
6576	逸達
6577	勁豐
6578	達邦蛋白
6588	東典光電
6589	台康生技
6590	普鴻
6593	台灣銘板
6594	展匯科
6596	寬宏藝術
6603	富強鑫
6609	瀧澤科
6612	奈米醫材
6613	朋億
6615	慧智
6616	特昇-KY
6624	萬年清
6629	泰金-KY
6640	均華
6642	富致
6643	M31
6649	台生材
6651	全宇昕
6654	天正國際
6661	威健生技
6662	樂斯科
6664	群翊
6667	信紘科
6679	鈺太
6680	鑫創電子
6683	雍智科技
6684	安格
6690	安碁資訊
6697	東捷資訊
6703	軒郁
6712	長聖
6716	應廣
6727	亞泰金屬
6728	上洋
6732	昇佳電子
6733	博晟生醫
6741	91APP*-KY
6747	亨泰光
6751	智聯服務
6752	叡揚
6762	達亞
6767	台微醫
6803	崑鼎
7402	邑錡
7556	意德士
8024	佑華
8027	鈦昇
8032	光菱
8034	榮群
8038	長園科
8040	九暘
8042	金山電
8043	蜜望實
8044	網家
8047	星雲
8048	德勝
8049	晶采
8050	廣積
8054	安國
8059	凱碩
8064	東捷
8066	來思達
8067	志旭
8068	全達
8069	元太
8071	能率網通
8074	鉅橡
8076	伍豐
8077	洛碁
8083	瑞穎
8084	巨虹
8085	福華
8086	宏捷科
8087	華鎂鑫
8088	品安
8089	康全電訊
8091	翔名
8092	建暐
8093	保銳
8096	擎亞
8097	常珵
8099	大世科
8107	大億金茂
8109	博大
8111	立碁
8121	越峰
8147	正淩
8155	博智
8171	天宇
8176	智捷
8182	加高
8183	精星
8234	新漢
8240	華宏
8255	朋程
8277	商丞
8279	生展
8284	三竹
8289	泰藝
8291	尚茂
8299	群聯
8342	益張
8349	恒耀
8349A	恒耀甲特
8354	冠好
8358	金居
8383	千附
8390	金益鼎
8401	白紗科
8403	盛弘
8406	金可-KY
8409	商之器
8410	森田
8415	大國鋼
8416	實威
8418	捷必勝-KY
8420	明揚
8421	旭源
8423	保綠-KY
8424	惠普
8426	紅木-KY
8431	匯鑽科
8432	東生華
8433	弘帆
8435	鉅邁
8436	大江
8437	大地-KY
8440	綠電
8444	綠河-KY
8446	華研
8450	霹靂
8455	大拓-KY
8472	夠麻吉
8476	台境
8477	創業家
8489	三貝德
8905	裕國
8906	花王
8908	欣雄
8916	光隆
8916A	光隆甲特
8917	欣泰
8921	沈氏
8923	時報
8924	大田
8927	北基
8928	鉅明
8929	富堡
8930	青鋼
8931	大汽電
8932	宏大
8933	愛地雅
8935	邦泰
8936	國統
8937	合騏
8938	明安
8941	關中
8942	森鉅
9949	琉園
9950	萬國通
9951	皇田
9960	邁達康
9962	有益
